what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1454657504098
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1454657506630
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657511555
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657514051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657524250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657537724
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1454657582270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1454657584906
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1454657585995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657598093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657601152
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1454657612795
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1454657617593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657631077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657633936
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454657633967
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657642494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454657645073
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1454657664493
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1454657688390
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1454657688570
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1454657688742
