what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1454631403621
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1454631411848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631413507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631423534
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1454631426230
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1454631429206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1454631433262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1454631433394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1454631436581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631439532
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631439684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631444922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631448938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631453348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631454914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631455863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631458472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631466286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1454631466469
